id,id,대분류,중분류,소분류,브랜드,human_imputed,human_imputed_proba,헤어타입,형태,특징,용량,unit,종류,효과,구성,두피타입,human,향계열,세트구성,사용부위,피부타입,인증,색상,부가기능,재질,사용시간,단계,생균,섭취량,제품용량,섭취횟수,섭취방법,원료명(식약처고시),주원료,MSM,분자량,수,중량,단백질성분,맛,포장unit,매수,무첨가,충전시간,전원방식,전원,품목,세트unit,용도,자외선차단지수,성분,사용가능,평량,정수과정,세탁기유형,겹수,HCA,열량,무게,개당열량,진동,제품크기,주성분,사이즈,가로사이즈,유발성분,단계별,고정방식,소비전력,롤수,길이,칫솔모타입,칫솔종류,칫솔헤드크기,적용모델,작동방식,디자인,안전,모드,칫솔모형태,회전,사용기간,와이어굵기,흡수,편의기능,몸무게(키즈),출시,헤드수,헤드종류,충전방식,추가구성,날수,전자동세정&충전,면도방식,헤드무빙,면도망,트리머,면도날종류,상태표시등,면도날,트리머(헤드교체),유형,분유성분,출시년도
8971,11903,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03361,남녀공용,0.957247972,,,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,11904,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03361,남녀공용,0.995190859,모든모발용,펌프형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,11905,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03361,남녀공용,0.843740642,모든모발용,스프레이형,향,250ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,11906,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03361,남녀공용,0.997794986,모든모발용,펌프형,머릿결개선,250ml,1개,,,본품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,11907,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03361,미성년자,0.424540281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,11908,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03361,남녀공용,0.997707367,모든모발용,,머릿결개선,150ml,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,11909,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03361,남녀공용,0.943450928,,,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,11910,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-03362,미성년자,0.467850715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,11911,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03365,남녀공용,0.990112782,모든모발용,펌프형,머릿결개선,200ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,11912,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.435492754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,11913,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.988794446,모든모발용,크림형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,11914,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.818641841,손상모발용,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,11915,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.467092842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,11916,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.973067403,염색,크림형,윤기부여,150ml,1개,,,,모든두피용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,11917,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.730973899,,크림형,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,11918,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.882693768,손상모발용,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,11919,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.480070889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,11920,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.420606047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,11921,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.383728355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,11922,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.651589513,,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,11923,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03366,남녀공용,0.363015652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,11924,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.998153269,모든모발용,,머릿결개선,187ml,1개,,,,모든두피용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단백질,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,11925,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.998515904,모든모발용,젤형,머릿결개선,320ml,1개,,,,모든두피용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단백질,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,11926,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.466778398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,11927,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.762035668,,,향,200ml,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,11928,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.999020934,모든모발용,크림형,머릿결개선,200ml,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,11929,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.999485016,모든모발용,젤형,머릿결개선,450ml,1개,일반샴푸,,,,,기타향,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,11930,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.404592603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,11931,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.788726747,손상모발용,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,11932,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03366,남녀공용,0.990491569,모든모발용,펌프형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,11933,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.999085307,모든모발용,리퀴드형,머릿결개선,120ml,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,11934,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.99641633,모든모발용,펌프형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,11935,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.997114658,모든모발용,펌프형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,11936,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.994547486,모든모발용,,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,11937,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.986013114,모든모발용,,촉촉함(수분공급),,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,11938,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03366,남녀공용,0.686299145,건성,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,11939,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.608044565,,펌프형,향,100ml,1개,,,,,,,트리트먼트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,11941,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.491512597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,11942,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.949573576,,,머릿결개선,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,11943,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.421386182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,11944,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.859375894,모든모발용,펌프형,향,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,11945,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.778743088,손상모발용,펌프형,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,11946,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03366,남녀공용,0.826757252,손상모발용,펌프형,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,11947,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03366,남녀공용,0.84380281,손상모발용,크림형,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,11948,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.531524301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,11949,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.997473061,모든모발용,리퀴드형,머릿결개선,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,11950,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.719279826,,,촉촉함(수분공급),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,11951,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.977427006,손상모발용,펌프형,윤기부여,200ml,1개,,,본품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,11952,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.419917643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,11953,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,미성년자,0.452963114,,,향,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,11954,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.992375553,모든모발용,펌프형,머릿결개선,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,11955,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03366,남녀공용,0.992911875,모든모발용,펌프형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,11956,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03366,남녀공용,0.984140158,모든모발용,,윤기부여,300ml,1개,,,본품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,프로폴리스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,11957,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.828155458,손상모발용,,모발영양,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,11958,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.850266039,손상모발용,,윤기부여,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,11959,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.967651308,손상모발용,펌프형,윤기부여,200ml,1개,,,본품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,11960,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.993271291,모든모발용,펌프형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,11961,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.348893851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,11962,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03368,남녀공용,0.989411056,모든모발용,펌프형,머릿결개선,300ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,11963,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-03371,남녀공용,0.974886954,모든모발용,,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,11964,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-03371,남녀공용,0.439441979,손상모발용,펌프형,향,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,11965,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03373,남녀공용,0.996876836,모든모발용,,머릿결개선,200ml,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,11966,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03373,남녀공용,0.586546838,모든모발용,,영양공급,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,11967,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03374,남녀공용,0.770726085,손상모발용,,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,11968,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-03375,남녀공용,0.971491575,모든모발용,펌프형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,11969,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03376,남녀공용,0.898466766,,펌프형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,11970,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03377,미성년자,0.399696022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,11971,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03377,미성년자,0.40010187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,11972,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03378,남녀공용,0.996292293,염색,펌프형,머릿결개선,500ml,1개,,,본품,모든두피용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,11973,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03378,남녀공용,0.988824189,모든모발용,,머릿결개선,150ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,11974,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.982085288,모든모발용,크림형,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,11975,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.973834455,가는,크림형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,11976,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.97458148,모든모발용,,머릿결개선,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,11977,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,미성년자,0.390994608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,11978,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.880748212,모든모발용,,윤기부여,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,11979,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.861722648,,시트형,촉촉함(수분공급),32ml,5매,,,,,,,,페이스용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,11980,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.952706575,모든모발용,크림형,모발영양,150ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,11981,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.945292115,모든모발용,로션형,촉촉함(수분공급),,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,11982,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.993558705,모든모발용,크림형,머릿결개선,,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,11983,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.978642225,모든모발용,로션형,촉촉함(수분공급),,1개,,,,,,,샴푸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,11984,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.993634582,모든모발용,스프레이형,머릿결개선,250ml,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,11985,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.999432862,모든모발용,크림형,머릿결개선,10ml,20개,,,본품,모든두피용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단백질,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,11986,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03379,남녀공용,0.359325171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
